state,zcta5,ZIPName,County,County2
17,61284,"Taylor Ridge, IL",Rock Island IL,
17,61285,"Thomson, IL",Carroll IL,
17,61301,"LaSalle, IL",La Salle IL,
17,61310,"Amboy, IL",Lee IL,
17,61311,"Ancona, IL",Livingston IL,
17,61312,"Arlington, IL",Bureau IL,
17,61313,"Blackstone, IL",Livingston IL,
17,61314,"Buda, IL",Bureau IL,
17,61315,"Bureau Junction, IL",Bureau IL,
17,61316,"Cedar Point, IL",La Salle IL,
17,61317,"Cherry, IL",Bureau IL,
17,61318,"Compton, IL",Lee IL,
17,61319,"Cornell, IL",Livingston IL,
17,61320,"Dalzell, IL",Bureau IL,
17,61321,"Dana, IL",La Salle IL,
17,61322,"De Pue, IL",Bureau IL,
17,61323,"Dover, IL",Bureau IL,
17,61324,"Eldena, IL (PO Boxes)",Lee IL,
17,61325,"Grand Ridge, IL",La Salle IL,
17,61326,"Granville, IL",Putnam IL,
17,61327,"Hennepin, IL",Putnam IL,
17,61328,"Kasbeer, IL (PO Boxes)",Bureau IL,
17,61329,"Ladd, IL",Bureau IL,
17,61330,"La Moille, IL",Bureau IL,Lee IL
17,61332,"Leonore, IL",La Salle IL,
17,61333,"Long Point, IL",Livingston IL,
17,61334,"Lostant, IL",La Salle IL,Putnam IL
17,61335,"McNabb, IL",Putnam IL,
17,61336,"Magnolia, IL",Putnam IL,Marshall IL
17,61337,"Malden, IL",Bureau IL,
17,61338,"Manlius, IL",Bureau IL,
17,61340,"Mark, IL",Putnam IL,
17,61341,"Marseilles, IL",La Salle IL,
17,61342,"Mendota, IL",La Salle IL,Bureau IL
17,61344,"Mineral, IL",Bureau IL,Henry IL
17,61345,"Neponset, IL",Bureau IL,Stark IL
17,61346,"New Bedford, IL",Bureau IL,
17,61348,"Oglesby, IL",La Salle IL,
17,61349,"Ohio, IL",Bureau IL,Lee IL
17,61350,"Ottawa, IL",La Salle IL,
17,61353,"Paw Paw, IL",Lee IL,
17,61354,"Peru, IL",La Salle IL,Bureau IL
17,61356,"Princeton, IL",Bureau IL,
17,61358,"Rutland, IL",La Salle IL,Marshall IL
17,61359,"Seatonville, IL",Bureau IL,
17,61360,"Seneca, IL",La Salle IL,Grundy IL
17,61361,"Sheffield, IL",Bureau IL,Henry IL
17,61362,"Spring Valley, IL",Bureau IL,
17,61363,"Standard, IL",Putnam IL,
17,61364,"Streator, IL",La Salle IL,Livingston IL
17,61367,"Sublette, IL",Lee IL,
17,61368,"Tiskilwa, IL",Bureau IL,
17,61369,"Toluca, IL",Marshall IL,
17,61370,"Tonica, IL",La Salle IL,
17,61372,"Troy Grove, IL",La Salle IL,
17,61373,"North Utica, IL",La Salle IL,
17,61374,"Van Orin, IL (PO Boxes)",Bureau IL,
17,61375,"Varna, IL",Marshall IL,
17,61376,"Walnut, IL",Bureau IL,Lee IL
17,61377,"Wenona, IL",Marshall IL,La Salle IL
17,61378,"West Brooklyn, IL",Lee IL,
17,61379,"Wyanet, IL",Bureau IL,
17,61401,"Galesburg, IL",Knox IL,Warren IL
17,61410,"Abingdon, IL",Knox IL,Warren IL
17,61411,"Adair, IL",McDonough IL,
17,61412,"Alexis, IL",Warren IL,Mercer IL
17,61413,"Alpha, IL",Henry IL,
17,61414,"Altona, IL",Knox IL,Henry IL
17,61415,"Avon, IL",Fulton IL,Warren IL
17,61416,"Bardolph, IL",McDonough IL,
17,61417,"Berwick, IL",Warren IL,
17,61418,"Biggsville, IL",Henderson IL,
17,61419,"Bishop Hill, IL",Henry IL,
17,61420,"Blandinsville, IL",McDonough IL,Hancock IL
17,61421,"Bradford, IL",Stark IL,Bureau IL
17,61422,"Bushnell, IL",McDonough IL,
17,61423,"Cameron, IL",Warren IL,
17,61424,"Camp Grove, IL (PO Boxes)",Marshall IL,
17,61425,"Carman, IL",Henderson IL,
17,61426,"Castleton, IL (PO Boxes)",Stark IL,
17,61427,"Cuba, IL",Fulton IL,
17,61428,"Oak Run, IL",Knox IL,
17,61430,"East Galesburg, IL",Knox IL,
17,61431,"Ellisville, IL",Fulton IL,
17,61432,"Fairview, IL",Fulton IL,
17,61433,"Fiatt, IL (PO Boxes)",Fulton IL,
17,61434,"Galva, IL",Henry IL,Knox IL
17,61435,"Gerlaw, IL",Warren IL,
17,61436,"Gilson, IL",Knox IL,
17,61437,"Gladstone, IL",Henderson IL,
17,61438,"Good Hope, IL",McDonough IL,
17,61439,"Henderson, IL",Knox IL,
17,61440,"Industry, IL",McDonough IL,Schuyler IL
17,61441,"Ipava, IL",Fulton IL,
17,61442,"Keithsburg, IL",Mercer IL,Henderson IL
17,61443,"Kewanee, IL",Henry IL,Stark IL
17,61447,"Kirkwood, IL",Warren IL,Henderson IL
17,61448,"Knoxville, IL",Knox IL,
17,61449,"La Fayette, IL",Stark IL,Knox IL
17,61450,"La Harpe, IL",Hancock IL,Henderson IL
17,61451,"Laura, IL",Peoria IL,Stark IL
17,61452,"Littleton, IL",Schuyler IL,
17,61453,"Little York, IL",Warren IL,Henderson IL
17,61454,"Lomax, IL",Henderson IL,
17,61455,"Macomb, IL",McDonough IL,
17,61458,"Maquon, IL",Knox IL,
17,61459,"Marietta, IL",Fulton IL,McDonough IL
17,61460,"Media, IL",Henderson IL,
17,61462,"Monmouth, IL",Warren IL,Henderson IL
17,61465,"Windsor, IL",Mercer IL,Henry IL
17,61466,"North Henderson, IL",Mercer IL,
17,61467,"Oneida, IL",Knox IL,
17,61468,"Ophiem, IL",Henry IL,
17,61469,"Oquawka, IL",Henderson IL,
17,61470,"Prairie City, IL",McDonough IL,
17,61471,"Raritan, IL",Henderson IL,
17,61472,"Rio, IL",Knox IL,
17,61473,"Roseville, IL",Warren IL,
17,61474,"Saint Augustine, IL",Knox IL,Warren IL
17,61475,"Sciota, IL",McDonough IL,Warren IL
17,61476,"Seaton, IL",Mercer IL,Henderson IL
17,61477,"Smithfield, IL",Fulton IL,
17,61478,"Smithshire, IL",Warren IL,Henderson IL
17,61479,"Speer, IL",Stark IL,Marshall IL
17,61480,"Stronghurst, IL",Henderson IL,
17,61482,"Table Grove, IL",Fulton IL,McDonough IL
17,61483,"Toulon, IL",Stark IL,
17,61484,"Vermont, IL",Fulton IL,McDonough IL
17,61485,"Victoria, IL",Knox IL,
17,61486,"Viola, IL",Mercer IL,
17,61488,"Wataga, IL",Knox IL,
17,61489,"Williamsfield, IL",Knox IL,Peoria IL
17,61490,"Woodhull, IL",Henry IL,Knox IL
17,61491,"Wyoming, IL",Stark IL,Marshall IL
17,61501,"Astoria, IL",Fulton IL,
17,61516,"Benson, IL",Woodford IL,
17,61517,"Brimfield, IL",Peoria IL,
17,61519,"Bryant, IL",Fulton IL,
17,61520,"Canton, IL",Fulton IL,
17,61523,"Chillicothe, IL",Peoria IL,Marshall IL
17,61524,"Dunfermline, IL",Fulton IL,
17,61525,"Peoria, IL",Peoria IL,
17,61526,"Edelstein, IL",Peoria IL,Marshall IL
17,61528,"Edwards, IL",Peoria IL,
17,61529,"Elmwood, IL",Peoria IL,Knox IL
17,61530,"Eureka, IL",Woodford IL,Tazewell IL
17,61531,"Farmington, IL",Fulton IL,Peoria IL
17,61532,"Forest City, IL",Mason IL,
17,61533,"Glasford, IL",Peoria IL,Fulton IL
17,61534,"Green Valley, IL",Tazewell IL,
17,61535,"Groveland, IL",Tazewell IL,
17,61536,"Hanna City, IL",Peoria IL,
17,61537,"Henry, IL",Marshall IL,Bureau IL
17,61539,"Kingston Mines, IL",Peoria IL,
17,61540,"Lacon, IL",Marshall IL,
17,61541,"La Rose, IL",Marshall IL,
17,61542,"Lewistown, IL",Fulton IL,
17,61543,"Liverpool, IL",Fulton IL,
17,61544,"London Mills, IL",Fulton IL,Knox IL
17,61545,"Lowpoint, IL",Woodford IL,
17,61546,"Manito, IL",Mason IL,Tazewell IL
17,61547,"Mapleton, IL",Peoria IL,
17,61548,"Metamora, IL",Woodford IL,
17,61550,"Morton, IL",Tazewell IL,
17,61552,"Mossville, IL (PO Boxes)",Peoria IL,
17,61553,"Norris, IL",Fulton IL,
17,61554,"Pekin, IL",Tazewell IL,
17,61559,"Princeville, IL",Peoria IL,Stark IL
17,61560,"Putnam, IL",Putnam IL,Bureau IL
17,61561,"Roanoke, IL",Woodford IL,
17,61562,"Rome, IL",Peoria IL,
17,61563,"St. David, IL",Fulton IL,
17,61564,"South Pekin, IL",Tazewell IL,
17,61565,"Sparland, IL",Marshall IL,Peoria IL
17,61567,"Topeka, IL",Mason IL,
17,61568,"Tremont, IL",Tazewell IL,
17,61569,"Trivoli, IL",Peoria IL,Fulton IL
17,61570,"Washburn, IL",Woodford IL,Marshall IL
17,61571,"Washington, IL",Tazewell IL,
17,61572,"Yates City, IL",Knox IL,
17,61602,"Peoria, IL",Peoria IL,
17,61603,"Peoria, IL",Peoria IL,
17,61604,"Peoria, IL",Peoria IL,
17,61605,"Peoria, IL",Peoria IL,
17,61606,"Peoria, IL",Peoria IL,
17,61607,"Bartonville, IL",Peoria IL,
17,61610,"Creve Coeur, IL",Tazewell IL,
17,61611,"East Peoria, IL",Tazewell IL,Woodford IL
17,61614,"Peoria, IL",Peoria IL,
17,61615,"Peoria, IL",Peoria IL,
17,61616,"Peoria Heights, IL",Peoria IL,
17,61625,"Peoria, IL",Peoria IL,
17,61701,"Bloomington, IL",McLean IL,
17,61704,"Bloomington, IL",McLean IL,
17,61705,"Bloomington, IL",McLean IL,
17,61720,"Anchor, IL",McLean IL,
17,61721,"Armington, IL",Tazewell IL,Logan IL
17,61722,"Arrowsmith, IL",McLean IL,
17,61723,"Atlanta, IL",Logan IL,McLean IL
17,61724,"Bellflower, IL",McLean IL,
17,61725,"Carlock, IL",McLean IL,Woodford IL
17,61726,"Chenoa, IL",McLean IL,Livingston IL
17,61727,"Clinton, IL",De Witt IL,
17,61728,"Colfax, IL",McLean IL,
17,61729,"Congerville, IL",Woodford IL,McLean IL
17,61730,"Cooksville, IL",McLean IL,
17,61731,"Cropsey, IL",McLean IL,Livingston IL
17,61732,"Danvers, IL",McLean IL,Tazewell IL
17,61733,"Deer Creek, IL",Tazewell IL,Woodford IL
17,61734,"Delavan, IL",Tazewell IL,
17,61735,"Dewitt, IL",De Witt IL,
17,61736,"Downs, IL",McLean IL,
17,61737,"Ellsworth, IL",McLean IL,
17,61738,"El Paso, IL",Woodford IL,McLean IL
17,61739,"Fairbury, IL",Livingston IL,McLean IL
17,61740,"Flanagan, IL",Livingston IL,
17,61741,"Forrest, IL",Livingston IL,
17,61742,"Goodfield, IL",Woodford IL,Tazewell IL
17,61743,"Graymont, IL",Livingston IL,
17,61744,"Gridley, IL",McLean IL,Livingston IL
17,61745,"Heyworth, IL",McLean IL,De Witt IL
17,61747,"Hopedale, IL",Tazewell IL,
17,61748,"Hudson, IL",McLean IL,Woodford IL
17,61749,"Kenney, IL",De Witt IL,Logan IL
17,61750,"Lane, IL (PO Boxes)",De Witt IL,
17,61751,"Lawndale, IL (PO Boxes)",Logan IL,
17,61752,"Le Roy, IL",McLean IL,De Witt IL
17,61753,"Lexington, IL",McLean IL,
17,61754,"McLean, IL",McLean IL,De Witt IL
17,61755,"Mackinaw, IL",Tazewell IL,
17,61756,"Maroa, IL",Macon IL,De Witt IL
17,61759,"Minier, IL",Tazewell IL,
17,61760,"Minonk, IL",Woodford IL,Marshall IL
17,61761,"Normal, IL",McLean IL,
17,61764,"Pontiac, IL",Livingston IL,
17,61769,"Saunemin, IL",Livingston IL,
17,61770,"Saybrook, IL",McLean IL,
17,61771,"Secor, IL",Woodford IL,
17,61772,"Shirley, IL",McLean IL,
17,61773,"Sibley, IL",Ford IL,
17,61774,"Stanford, IL",McLean IL,
17,61775,"Strawn, IL",Livingston IL,
17,61776,"Towanda, IL",McLean IL,
17,61777,"Wapella, IL",De Witt IL,
17,61778,"Waynesville, IL",De Witt IL,
17,61801,"Urbana, IL",Champaign IL,
17,61802,"Urbana, IL",Champaign IL,
17,61810,"Allerton, IL",Vermilion IL,Champaign IL
17,61811,"Alvin, IL",Vermilion IL,
17,61812,"Armstrong, IL",Vermilion IL,
17,61813,"Bement, IL",Piatt IL,
17,61814,"Bismarck, IL",Vermilion IL,
17,61815,"Bondville, IL",Champaign IL,
17,61816,"Broadlands, IL",Champaign IL,
17,61817,"Catlin, IL",Vermilion IL,
17,61818,"Cerro Gordo, IL",Piatt IL,Macon IL
17,61820,"Champaign, IL",Champaign IL,
17,61821,"Champaign, IL",Champaign IL,
17,61822,"Champaign, IL",Champaign IL,
17,61830,"Cisco, IL",Piatt IL,Macon IL
17,61831,"Collison, IL",Vermilion IL,
17,61832,"Danville, IL",Vermilion IL,
17,61833,"Tilton, IL",Vermilion IL,
17,61834,"Danville, IL",Vermilion IL,
17,61839,"De Land, IL",Piatt IL,
17,61840,"Dewey, IL",Champaign IL,
17,61841,"Fairmount, IL",Vermilion IL,
17,61842,"Farmer City, IL",De Witt IL,Piatt IL
17,61843,"Fisher, IL",Champaign IL,McLean IL
17,61844,"Fithian, IL",Vermilion IL,
17,61845,"Foosland, IL",Champaign IL,Ford IL
17,61846,"Georgetown, IL",Vermilion IL,
17,61847,"Gifford, IL",Champaign IL,
17,61848,"Henning, IL",Vermilion IL,
17,61849,"Homer, IL",Champaign IL,Vermilion IL
17,61850,"Indianola, IL",Vermilion IL,
17,61851,"Ivesdale, IL",Champaign IL,Piatt IL
17,61852,"Longview, IL",Champaign IL,Douglas IL
17,61853,"Mahomet, IL",Champaign IL,Piatt IL
17,61854,"Mansfield, IL",Piatt IL,
17,61855,"Milmine, IL",Piatt IL,
17,61856,"Monticello, IL",Piatt IL,
17,61857,"Muncie, IL",Vermilion IL,
17,61858,"Oakwood, IL",Vermilion IL,
17,61859,"Ogden, IL",Champaign IL,Vermilion IL
17,61862,"Penfield, IL",Champaign IL,Vermilion IL
17,61863,"Pesotum, IL",Champaign IL,
17,61864,"Philo, IL",Champaign IL,
17,61865,"Potomac, IL",Vermilion IL,
17,61866,"Rantoul, IL",Champaign IL,
17,61870,"Ridge Farm, IL",Vermilion IL,Edgar IL
17,61871,"Royal, IL",Champaign IL,
17,61872,"Sadorus, IL",Champaign IL,Douglas IL
17,61873,"St. Joseph, IL",Champaign IL,
17,61874,"Savoy, IL",Champaign IL,
17,61875,"Seymour, IL",Champaign IL,
17,61876,"Sidell, IL",Vermilion IL,Edgar IL
17,61877,"Sidney, IL",Champaign IL,
17,61878,"Thomasboro, IL",Champaign IL,
17,61880,"Tolono, IL",Champaign IL,
17,61882,"Weldon, IL",De Witt IL,Macon IL
17,61883,"Westville, IL",Vermilion IL,
17,61884,"White Heath, IL",Piatt IL,Champaign IL
17,61910,"Arcola, IL",Douglas IL,Coles IL
17,61911,"Arthur, IL",Douglas IL,Moultrie IL
17,61912,"Ashmore, IL",Coles IL,
17,61913,"Atwood, IL",Douglas IL,Piatt IL
17,61914,"Bethany, IL",Moultrie IL,Shelby IL
17,61917,"Brocton, IL",Edgar IL,Douglas IL
17,61919,"Camargo, IL",Douglas IL,
17,61920,"Charleston, IL",Coles IL,
17,61924,"Chrisman, IL",Edgar IL,
17,61925,"Dalton City, IL",Moultrie IL,Macon IL
17,61928,"Gays, IL",Moultrie IL,Coles IL
17,61929,"Hammond, IL",Piatt IL,
17,61930,"Hindsboro, IL",Douglas IL,Coles IL
17,61931,"Humboldt, IL",Coles IL,
17,61932,"Hume, IL",Edgar IL,
17,61933,"Kansas, IL",Edgar IL,Clark IL
17,61936,"LaPlace, IL",Piatt IL,
17,61937,"Lovington, IL",Moultrie IL,Macon IL
17,61938,"Mattoon, IL",Coles IL,
17,61940,"Metcalf, IL",Edgar IL,
17,61941,"Murdock, IL (PO Boxes)",Douglas IL,
17,61942,"Newman, IL",Douglas IL,Edgar IL
17,61943,"Oakland, IL",Coles IL,Douglas IL
17,61944,"Paris, IL",Edgar IL,Clark IL
17,61949,"Redmon, IL",Edgar IL,
17,61951,"Sullivan, IL",Moultrie IL,Coles IL
17,61953,"Tuscola, IL",Douglas IL,
17,61955,"Vermilion, IL",Edgar IL,
17,61956,"Villa Grove, IL",Douglas IL,Champaign IL
17,61957,"Windsor, IL",Shelby IL,Moultrie IL
17,62001,"Alhambra, IL",Madison IL,
17,62002,"Alton, IL",Madison IL,Macoupin IL
17,62006,"Batchtown, IL",Calhoun IL,
17,62009,"Benld, IL",Macoupin IL,
17,62010,"Bethalto, IL",Madison IL,
17,62011,"Bingham, IL",Fayette IL,
17,62012,"Brighton, IL",Macoupin IL,Jersey IL
17,62013,"Brussels, IL",Calhoun IL,
17,62014,"Bunker Hill, IL",Macoupin IL,
17,62015,"Butler, IL",Montgomery IL,
17,62016,"Carrollton, IL",Greene IL,
17,62017,"Coffeen, IL",Montgomery IL,
17,62018,"Cottage Hills, IL",Madison IL,
17,62019,"Donnellson, IL",Montgomery IL,Bond IL
17,62021,"Dorsey, IL",Madison IL,
17,62022,"Dow, IL",Jersey IL,
17,62023,"Eagarville, IL",Macoupin IL,
17,62024,"East Alton, IL",Madison IL,
17,62025,"Edwardsville, IL",Madison IL,
17,62027,"Eldred, IL",Greene IL,
17,62028,"Elsah, IL",Jersey IL,
17,62030,"Fidelity, IL",Jersey IL,
17,62031,"Fieldon, IL",Jersey IL,
17,62032,"Fillmore, IL",Montgomery IL,Fayette IL
17,62033,"Gillespie, IL",Macoupin IL,
17,62034,"Glen Carbon, IL",Madison IL,
17,62035,"Godfrey, IL",Madison IL,Jersey IL
17,62036,"Golden Eagle, IL",Calhoun IL,
17,62037,"Grafton, IL",Jersey IL,
17,62040,"Granite City, IL",Madison IL,
17,62044,"Greenfield, IL",Greene IL,Macoupin IL
17,62045,"Hamburg, IL",Calhoun IL,
17,62046,"Hamel, IL",Madison IL,
17,62047,"Hardin, IL",Calhoun IL,
17,62048,"Hartford, IL",Madison IL,
17,62049,"Hillsboro, IL",Montgomery IL,
17,62050,"Hillview, IL",Greene IL,
17,62051,"Irving, IL",Montgomery IL,
17,62052,"Jerseyville, IL",Jersey IL,
17,62053,"Kampsville, IL",Calhoun IL,
17,62054,"Kane, IL",Greene IL,Jersey IL
17,62056,"Litchfield, IL",Montgomery IL,Macoupin IL
17,62058,"Livingston, IL",Madison IL,
17,62059,"Brooklyn, IL",St. Clair IL,
17,62060,"Madison, IL",Madison IL,St. Clair IL
17,62061,"Marine, IL",Madison IL,
17,62062,"Maryville, IL",Madison IL,
17,62063,"Medora, IL",Macoupin IL,Jersey IL
17,62065,"Michael, IL",Calhoun IL,
17,62067,"Moro, IL",Madison IL,
17,62069,"Mount Olive, IL",Macoupin IL,Montgomery IL
17,62070,"Mozier, IL",Calhoun IL,
17,62074,"New Douglas, IL",Madison IL,Bond IL
17,62075,"Nokomis, IL",Montgomery IL,Christian IL
17,62076,"Ohlman, IL",Montgomery IL,
17,62077,"Panama, IL",Montgomery IL,Bond IL
17,62078,"Wilmington, IL",Greene IL,
17,62079,"Piasa, IL",Macoupin IL,Jersey IL
17,62080,"Ramsey, IL",Fayette IL,Montgomery IL
17,62081,"Rockbridge, IL",Greene IL,
17,62082,"Roodhouse, IL",Greene IL,Scott IL
17,62083,"Rosamond, IL",Christian IL,Montgomery IL
17,62084,"Roxana, IL",Madison IL,
17,62085,"Sawyerville, IL",Macoupin IL,
17,62086,"Sorento, IL",Bond IL,Montgomery IL
17,62087,"South Roxana, IL",Madison IL,
17,62088,"Staunton, IL",Macoupin IL,Madison IL
17,62089,"Taylor Springs, IL",Montgomery IL,
17,62090,"Venice, IL",Madison IL,
17,62091,"Walshville, IL",Montgomery IL,
17,62092,"White Hall, IL",Greene IL,
17,62093,"Wilsonville, IL",Macoupin IL,
17,62094,"Witt, IL",Montgomery IL,
17,62095,"Wood River, IL",Madison IL,
17,62097,"Worden, IL",Madison IL,
17,62098,"Wrights, IL (PO Boxes)",Greene IL,
17,62201,"East St. Louis, IL",St. Clair IL,Madison IL
17,62203,"East St. Louis, IL",St. Clair IL,
17,62204,"East St. Louis, IL",St. Clair IL,
17,62205,"East St. Louis, IL",St. Clair IL,
17,62206,"Cahokia, IL",St. Clair IL,
17,62207,"East St. Louis, IL",St. Clair IL,
17,62208,"Fairview Heights, IL",St. Clair IL,
17,62214,"Addieville, IL",Washington IL,
17,62215,"Albers, IL",Clinton IL,
17,62216,"Aviston, IL",Clinton IL,
17,62217,"Baldwin, IL",Randolph IL,
17,62218,"Bartelso, IL",Clinton IL,
17,62219,"Beckemeyer, IL",Clinton IL,
17,62220,"Belleville, IL",St. Clair IL,
17,62221,"Belleville, IL",St. Clair IL,
17,62223,"Belleville, IL",St. Clair IL,
17,62225,"Scott AFB, IL",St. Clair IL,
17,62226,"Swansea, IL",St. Clair IL,
17,62230,"Breese, IL",Clinton IL,
17,62231,"Carlyle, IL",Clinton IL,
17,62232,"Caseyville, IL",St. Clair IL,
17,62233,"Chester, IL",Randolph IL,
17,62234,"Collinsville, IL",Madison IL,St. Clair IL
17,62236,"Columbia, IL",Monroe IL,St. Clair IL
17,62237,"Coulterville, IL",Randolph IL,Perry IL
17,62238,"Cutler, IL",Perry IL,
17,62239,"Dupo, IL",St. Clair IL,
17,62240,"East Carondelet, IL",St. Clair IL,
17,62241,"Ellis Grove, IL",Randolph IL,
17,62242,"Evansville, IL",Randolph IL,
17,62243,"Freeburg, IL",St. Clair IL,
17,62244,"Fults, IL",Monroe IL,
17,62245,"Germantown, IL",Clinton IL,
17,62246,"Greenville, IL",Bond IL,
17,62248,"Hecker, IL",Monroe IL,
17,62249,"Highland, IL",Madison IL,Clinton IL
17,62250,"Hoffman, IL",Clinton IL,
17,62253,"Keyesport, IL",Bond IL,Clinton IL
17,62254,"Lebanon, IL",St. Clair IL,
17,62255,"Lenzburg, IL",St. Clair IL,
17,62257,"Marissa, IL",St. Clair IL,Washington IL
17,62258,"Mascoutah, IL",St. Clair IL,
17,62260,"Millstadt, IL",St. Clair IL,
17,62261,"Modoc, IL",Randolph IL,
17,62262,"Mulberry Grove, IL",Bond IL,Fayette IL
17,62263,"Nashville, IL",Washington IL,Perry IL
17,62264,"New Athens, IL",St. Clair IL,Monroe IL
17,62265,"New Baden, IL",Clinton IL,St. Clair IL
17,62266,"New Memphis, IL (PO Boxes)",Clinton IL,
17,62268,"Oakdale, IL",Washington IL,Perry IL
17,62269,"OFallon, IL",St. Clair IL,
17,62271,"Okawville, IL",Washington IL,
17,62272,"Percy, IL",Randolph IL,Perry IL
17,62273,"Pierron, IL",Bond IL,
17,62274,"Pinckneyville, IL",Perry IL,
17,62275,"Pocahontas, IL",Bond IL,Madison IL
17,62277,"Prairie Du Rocher, IL",Randolph IL,Monroe IL
17,62278,"Red Bud, IL",Randolph IL,Monroe IL
17,62279,"Renault, IL (PO Boxes)",Monroe IL,
17,62280,"Rockwood, IL",Randolph IL,Jackson IL
17,62281,"Saint Jacob, IL",Madison IL,
17,62282,"St. Libory, IL",St. Clair IL,
17,62284,"Smithboro, IL",Bond IL,
17,62285,"Smithton, IL",St. Clair IL,
17,62286,"Sparta, IL",Randolph IL,
17,62288,"Steeleville, IL",Randolph IL,
17,62289,"Summerfield, IL",St. Clair IL,
17,62292,"Tilden, IL",Randolph IL,
17,62293,"Trenton, IL",Clinton IL,St. Clair IL
17,62294,"Troy, IL",Madison IL,St. Clair IL
17,62295,"Valmeyer, IL",Monroe IL,
17,62297,"Walsh, IL",Randolph IL,
17,62298,"Waterloo, IL",Monroe IL,St. Clair IL
17,62301,"Quincy, IL",Adams IL,
17,62305,"Quincy, IL",Adams IL,
17,62311,"Augusta, IL",Hancock IL,Schuyler IL
17,62312,"Barry, IL",Pike IL,Adams IL
17,62313,"Basco, IL",Hancock IL,
17,62314,"Baylis, IL",Pike IL,Adams IL
17,62316,"Bowen, IL",Hancock IL,Adams IL
17,62319,"Camden, IL",Schuyler IL,
17,62320,"Camp Point, IL",Adams IL,
17,62321,"Carthage, IL",Hancock IL,
17,62323,"Chambersburg, IL",Pike IL,Brown IL
17,62324,"Clayton, IL",Adams IL,Brown IL
17,62325,"Coatsburg, IL",Adams IL,
17,62326,"Colchester, IL",McDonough IL,Hancock IL
17,62330,"Dallas City, IL",Hancock IL,Henderson IL
17,62334,"Elvaston, IL",Hancock IL,
17,62336,"Ferris, IL",Hancock IL,
17,62338,"Fowler, IL",Adams IL,
17,62339,"Golden, IL",Adams IL,
17,62340,"Griggsville, IL",Pike IL,
17,62341,"Hamilton, IL",Hancock IL,
17,62343,"Hull, IL",Pike IL,Adams IL
17,62344,"Huntsville, IL",Schuyler IL,
17,62345,"Kinderhook, IL",Pike IL,
17,62346,"La Prairie, IL",Adams IL,Schuyler IL
17,62347,"Liberty, IL",Adams IL,
17,62348,"Lima, IL",Adams IL,
17,62349,"Loraine, IL",Adams IL,Hancock IL
17,62351,"Mendon, IL",Adams IL,Hancock IL
17,62352,"Milton, IL",Pike IL,
17,62353,"Mount Sterling, IL",Brown IL,Schuyler IL
17,62354,"Nauvoo, IL",Hancock IL,
17,62355,"Nebo, IL",Pike IL,Calhoun IL
17,62356,"New Canton, IL",Pike IL,
17,62357,"New Salem, IL",Pike IL,
17,62358,"Niota, IL",Hancock IL,
17,62359,"Paloma, IL",Adams IL,
17,62360,"Payson, IL",Adams IL,
17,62361,"Pearl, IL",Pike IL,
17,62362,"Perry, IL",Pike IL,
17,62363,"Pittsfield, IL",Pike IL,
17,62365,"Plainville, IL",Adams IL,
17,62366,"Pleasant Hill, IL",Pike IL,Calhoun IL
17,62367,"Plymouth, IL",Hancock IL,McDonough IL
17,62370,"Rockport, IL",Pike IL,
17,62373,"Sutter, IL",Hancock IL,
17,62374,"Tennessee, IL",McDonough IL,Hancock IL
17,62375,"Timewell, IL",Brown IL,
17,62376,"Ursa, IL",Adams IL,
17,62378,"Versailles, IL",Brown IL,
17,62379,"Warsaw, IL",Hancock IL,Adams IL
17,62380,"West Point, IL",Hancock IL,
17,62401,"Effingham, IL",Effingham IL,Shelby IL
17,62410,"Allendale, IL",Wabash IL,
17,62411,"Altamont, IL",Effingham IL,Fayette IL
17,62413,"Annapolis, IL",Crawford IL,Clark IL
17,62414,"Beecher City, IL",Fayette IL,Effingham IL
17,62417,"Bridgeport, IL",Lawrence IL,
17,62418,"Brownstown, IL",Fayette IL,
17,62419,"Calhoun, IL",Richland IL,
17,62420,"Casey, IL",Clark IL,Cumberland IL
17,62421,"Claremont, IL",Richland IL,Crawford IL
17,62422,"Cowden, IL",Shelby IL,Fayette IL
17,62423,"Dennison, IL",Clark IL,Edgar IL
17,62424,"Dieterich, IL",Effingham IL,Jasper IL
17,62425,"Dundas, IL",Richland IL,Jasper IL
17,62426,"Edgewood, IL",Effingham IL,Clay IL
17,62427,"Flat Rock, IL",Crawford IL,Lawrence IL
17,62428,"Greenup, IL",Cumberland IL,
17,62431,"Herrick, IL",Shelby IL,Fayette IL
17,62432,"Hidalgo, IL",Jasper IL,
17,62433,"Hutsonville, IL",Crawford IL,
17,62434,"Ingraham, IL",Clay IL,Jasper IL
17,62436,"Jewett, IL",Cumberland IL,Jasper IL
17,62438,"Lakewood, IL",Shelby IL,
17,62439,"Lawrenceville, IL",Lawrence IL,
17,62440,"Lerna, IL",Coles IL,Cumberland IL
17,62441,"Marshall, IL",Clark IL,Edgar IL
17,62442,"Martinsville, IL",Clark IL,Crawford IL
17,62443,"Mason, IL",Effingham IL,Clay IL
17,62444,"Mode, IL",Shelby IL,
17,62445,"Montrose, IL",Cumberland IL,Jasper IL
17,62446,"Mount Erie, IL",Wayne IL,
17,62447,"Neoga, IL",Cumberland IL,Shelby IL
17,62448,"Newton, IL",Jasper IL,Richland IL
17,62449,"Oblong, IL",Crawford IL,Jasper IL
17,62450,"Olney, IL",Richland IL,Wayne IL
17,62451,"Palestine, IL",Crawford IL,
17,62452,"Parkersburg, IL",Richland IL,
